city,date,fare,ride_id
Lake Jonathanshire,2019-04-11 21:32,22.48,2343912425577
New Kimberlyborough,2019-02-05 11:23,18.02,2343912425577
Jerryton,2019-03-23 8:27,37.89,2343912425577
Joneschester,2019-03-04 18:00,41.65,2343912425577
Lake Jonathanshire,2019-02-16 1:49,17.58,2343912425577
Richardfort,2019-01-03 1:06,5.32,2343912425577
Deanville,2019-01-29 21:11,25.39,2343912425577
Richardfort,2019-03-29 15:16,37.76,2343912425577
Royland,2019-03-23 12:21,13.7,2343912425577
Jerryton,2019-04-20 18:57,29.84,2343912425577
Lake Jonathanshire,2019-01-17 13:15,28.42,2343912425577
Karenberg,2019-04-24 12:57,34.67,2343912425577
Joneschester,2019-02-17 10:04,10.52,2343912425577
Rogerston,2019-02-27 3:58,27.4,2343912425577
North Jason,2019-01-11 5:08,19.64,2343912425577
Reynoldsfurt,2019-04-11 23:49,38.35,2343912425577
Rogerston,2019-01-26 14:42,11.13,2343912425577
Grahamburgh,2019-03-11 8:09,34.53,2343912425577
Lake Jonathanshire,2019-01-21 9:48,22.36,2343912425577
Lake Danielberg,2019-03-05 23:23,44.77,2343912425577
Liumouth,2019-01-30 8:51,22.9,2343912425577
West Gabriel,2019-01-28 22:22,5.58,2343912425577
North Jason,2019-01-24 1:46,40.15,2343912425577
West Robert,2019-03-16 16:27,42.89,2343912425577
Huntermouth,2019-01-24 17:07,42.36,2343912425577
Karenside,2019-01-17 12:18,11.6,2343912425577
Karenberg,2019-02-19 16:11,12.25,2343912425577
Amandaburgh,2019-01-29 23:28,41.06,2343912425577
West Robert,2019-02-18 11:51,44.97,2343912425577
Pattyland,2019-01-12 20:07,17.85,2343912425577
West Robert,2019-02-19 0:53,40.64,2343912425577
Lake Jonathanshire,2019-02-23 6:10,26.63,2343912425577
Raymondhaven,2019-03-31 14:58,7.67,2343912425577
New Kimberlyborough,2019-04-24 2:21,37.73,2343912425577
North Jasmine,2019-05-08 7:29,18.55,2343912425577
Reynoldsfurt,2019-02-09 17:49,21.02,2343912425577
West Anthony,2019-03-08 10:33,41.3,2343912425577
West Christopherberg,2019-01-30 8:11,16.85,2343912425577
Erikaland,2019-02-11 3:01,35.89,2343912425577
Port Samanthamouth,2019-02-02 1:57,39.28,2343912425577
New Jacobville,2019-04-30 11:44,5.6,2343912425577
Huntermouth,2019-03-27 11:50,22.64,2343912425577
Joneschester,2019-03-19 1:52,42.74,2343912425577
Port Frank,2019-01-15 7:42,30.93,2343912425577
Leahton,2019-03-03 1:24,43.44,2343912425577
Raymondhaven,2019-02-07 16:19,38.67,2343912425577
South Latoya,2019-04-22 12:29,27.54,2343912425577
West Ericstad,2019-03-04 12:31,43.98,2343912425577
Liumouth,2019-04-12 2:27,10.53,2343912425577
Port Johnbury,2019-04-25 0:15,10.26,2343912425577
Robertport,2019-04-18 6:58,24.48,2343912425577
South Michelleport,2019-04-27 11:18,27.89,2343912425577
Grahamburgh,2019-02-16 12:22,30.23,2343912425577
Liumouth,2019-04-02 16:53,25.56,2343912425577
Grahamburgh,2019-04-10 1:16,37.67,2343912425577
Rogerston,2019-02-03 21:09,4.41,2343912425577
New Paulville,2019-01-21 20:51,33.47,2343912425577
Liumouth,2019-02-28 15:20,30.3,2343912425577
Port Frank,2019-02-06 3:34,34.86,2343912425577
Loganberg,2019-02-21 18:53,36.21,2343912425577
Karenside,2019-03-21 23:26,26.69,2343912425577
West Angela,2019-04-14 12:28,39.95,2343912425577
West Josephberg,2019-01-31 13:24,38.28,2343912425577
West Samuelburgh,2019-02-22 18:15,7.13,2343912425577
Lake Danielberg,2019-02-06 19:59,30.31,2343912425577
Johnton,2019-01-31 11:17,23.36,2343912425577
West Ericstad,2019-01-21 12:14,8.07,2343912425577
Lake Scottton,2019-04-18 23:06,4.36,2343912425577
North Jasmine,2019-04-17 10:37,11.76,2343912425577
North Jason,2019-04-15 17:35,42.29,2343912425577
North Jason,2019-03-04 10:14,38.49,2343912425577
Lake Danielberg,2019-02-17 5:30,11.7,2343912425577
Christopherfurt,2019-04-04 1:11,24.47,2343912425577
Port Johnbury,2019-01-04 2:56,32.75,2343912425577
Port Angela,2019-05-04 9:50,21.62,2343912425577
Port Frank,2019-04-28 9:03,15,2343912425577
North Barbara,2019-01-08 5:21,25.84,2343912425577
North Jason,2019-04-14 19:46,8.05,2343912425577
Barajasview,2019-01-12 23:20,21.64,2343912425577
North Jasmine,2019-01-13 16:18,16.92,2343912425577
South Karenland,2019-04-25 5:20,36.71,2343912425577
West Gabriel,2019-02-20 9:30,28.13,2343912425577
Carriemouth,2019-03-25 21:25,26.4,2343912425577
Huntermouth,2019-03-17 15:43,30.31,2343912425577
Valentineton,2019-01-12 5:52,42.31,2343912425577
East Kaylahaven,2019-01-29 6:40,26.79,2343912425577
Lake Danielberg,2019-04-12 5:18,41.45,2343912425577
West Robert,2019-01-15 8:14,33.91,2343912425577
Williamsstad,2019-04-04 6:55,31.52,2343912425577
Port David,2019-04-22 23:30,30.03,2343912425577
Karenside,2019-03-03 18:15,19.19,2343912425577
Valentineton,2019-03-16 23:59,5.23,2343912425577
New Kimberlyborough,2019-04-03 3:36,43.07,2343912425577
New Jacobville,2019-04-20 5:31,13.35,2343912425577
Joneschester,2019-04-13 18:44,27.36,2343912425577
Joneschester,2019-04-20 9:40,30.12,2343912425577
Jerryton,2019-03-24 12:17,31.47,2343912425577
Grahamburgh,2019-01-03 15:37,17.61,2343912425577
Royland,2019-01-18 0:03,32.11,2343912425577
West Robert,2019-03-10 20:00,6.74,2343912425577
Karenside,2019-02-19 20:56,17.41,2343912425577
Williamsview,2019-04-18 2:07,39.79,2343912425577
Simpsonburgh,2019-03-03 8:45,7.63,2343912425577
West Angela,2019-05-07 1:03,12.35,2343912425577
West Heidi,2019-01-15 11:49,21.44,2343912425577
Leahton,2019-03-13 9:17,36.79,2343912425577
Reynoldsfurt,2019-02-14 11:25,39.4,2343912425577
Christopherfurt,2019-03-13 1:47,32.05,2343912425577
Raymondhaven,2019-03-20 2:20,38.53,2343912425577
Port Johnbury,2019-03-26 7:22,7.63,2343912425577
West Gabriel,2019-05-05 1:24,27.57,2343912425577
Barronchester,2019-01-27 3:08,27.79,2343912425577
East Kentstad,2019-04-07 19:44,18.75,2343912425577
Lake Omar,2019-01-17 21:33,21.71,2343912425577
Myersshire,2019-02-27 17:38,17.1,2343912425577
West Hannah,2019-04-19 1:06,37.78,2343912425577
East Marymouth,2019-03-29 8:36,37.6,2343912425577
New Raymond,2019-02-25 21:40,20.44,2343912425577
Lake Robertside,2019-01-11 20:17,46.51,2343912425577
Josephside,2019-03-30 9:45,44.74,2343912425577
Brandonfort,2019-01-14 12:35,28.02,2343912425577
Josephside,2019-02-07 6:56,31.94,2343912425577
New Raymond,2019-03-21 1:45,22.12,2343912425577
Lewisland,2019-02-14 17:38,42.31,2343912425577
East Kentstad,2019-01-22 20:43,35.01,2343912425577
Myersshire,2019-04-29 6:08,17.99,2343912425577
Myersshire,2019-01-10 6:32,45.81,2343912425577
Lewisland,2019-01-30 15:08,32.4,2343912425577
West Hannah,2019-03-22 20:18,25.86,2343912425577
North Richardhaven,2019-02-18 10:21,41.54,2343912425577
New Olivia,2019-03-29 2:52,44.12,2343912425577
New Shannonberg,2019-03-19 8:13,25.46,2343912425577
Barronchester,2019-05-05 4:03,30.38,2343912425577
Nicolechester,2019-02-09 12:26,40.83,2343912425577
New Raymond,2019-03-18 12:07,36.26,2343912425577
New Raymond,2019-05-03 12:23,48.56,2343912425577
Victoriaport,2019-04-21 15:21,12.13,2343912425577
South Teresa,2019-01-29 12:51,38.47,2343912425577
North Richardhaven,2019-04-07 0:32,36.32,2343912425577
East Aaronbury,2019-03-19 10:43,20.04,2343912425577
South Teresa,2019-02-23 4:35,46.02,2343912425577
Bethanyland,2019-04-01 22:04,38.71,2343912425577
Lake Scott,2019-01-10 11:08,37.96,2343912425577
East Marymouth,2019-01-16 15:44,46.2,2343912425577
North Jeffrey,2019-02-04 22:35,29.87,2343912425577
Rodriguezview,2019-03-27 19:44,49.65,2343912425577
Bethanyland,2019-03-15 19:42,37.09,2343912425577
East Kentstad,2019-05-01 17:35,39.29,2343912425577
Myersshire,2019-01-06 11:43,22.8,2343912425577
Lake Robertside,2019-03-05 11:48,29.12,2343912425577
Sotoville,2019-03-29 22:38,34.97,2343912425577
South Brenda,2019-04-28 4:21,27.86,2343912425577
Port Shane,2019-04-09 15:34,27.66,2343912425577
Lake Omar,2019-03-26 5:52,48.26,2343912425577
Lake Robertside,2019-04-30 20:45,22.26,2343912425577
Lake Robertside,2019-03-18 8:04,44.21,2343912425577
South Brenda,2019-04-21 3:08,17.8,2343912425577
North Timothy,2019-04-06 10:06,38.39,2343912425577
Nicolechester,2019-04-10 4:41,38.08,2343912425577
Port Shane,2019-04-23 16:05,42.26,2343912425577
New Shannonberg,2019-04-20 2:52,30.82,2343912425577
Veronicaberg,2019-01-19 23:24,19.28,2343912425577
West Hannah,2019-01-09 3:44,14.41,2343912425577
Port Shane,2019-03-02 12:06,14.95,2343912425577
Nicolechester,2019-03-08 19:51,16.35,2343912425577
Victoriaport,2019-04-22 12:38,16.31,2343912425577
New Raymond,2019-01-05 17:58,22.5,2343912425577
New Shannonberg,2019-02-01 4:31,34.09,2343912425577
East Marymouth,2019-04-27 5:31,36.11,2343912425577
Williamsonville,2019-01-09 23:59,48.73,2343912425577
East Kentstad,2019-04-19 21:05,22.42,2343912425577
Victoriaport,2019-02-02 19:14,25.68,2343912425577
New Raymond,2019-01-02 15:38,45.32,2343912425577
Victoriaport,2019-04-02 17:12,12.19,2343912425577
Barronchester,2019-04-25 19:11,36.13,2343912425577
Brandonfort,2019-04-08 20:02,35.64,2343912425577
Lewishaven,2019-04-19 1:08,21.92,2343912425577
Brandonfort,2019-03-22 16:17,38.66,2343912425577
Port Shane,2019-03-26 4:33,19.03,2343912425577
East Marymouth,2019-03-21 11:01,17.43,2343912425577
New Shannonberg,2019-01-15 12:26,35.34,2343912425577
New Shannonberg,2019-05-05 5:25,16.77,2343912425577
Lake Ann,2019-02-14 17:13,42.13,2343912425577
Victoriaport,2019-03-14 3:47,16.5,2343912425577
North Richardhaven,2019-01-22 14:55,18.45,2343912425577
Rodriguezview,2019-04-20 0:03,23.58,2343912425577
Grayville,2019-04-06 3:38,18.11,2343912425577
Lake Robertside,2019-01-13 18:22,28.37,2343912425577
West Hannah,2019-02-01 2:36,33.85,2343912425577
New Olivia,2019-02-05 19:25,47.15,2343912425577
Grayville,2019-04-28 11:40,43.22,2343912425577
Port Shane,2019-03-15 12:09,31.58,2343912425577
Myersshire,2019-03-26 11:33,28.71,2343912425577
Lake Ann,2019-04-30 11:42,14.56,2343912425577
Colemanland,2019-04-20 2:52,20.83,2343912425577
West Kimmouth,2019-01-04 10:24,20.69,2343912425577
Lake Ann,2019-03-06 8:49,13.61,2343912425577
Lake Scott,2019-04-29 22:08,25.75,2343912425577
Mezachester,2019-03-25 12:57,21.89,2343912425577
Brandonfort,2019-05-02 3:14,48.63,2343912425577
Lake Scott,2019-03-26 8:40,26.24,2343912425577
Veronicaberg,2019-04-24 19:16,49.45,2343912425577
Lewisland,2019-01-25 20:46,32.38,2343912425577
Lake Scott,2019-05-07 12:33,21.72,2343912425577
East Marymouth,2019-04-03 12:18,26.93,2343912425577
Sotoville,2019-04-22 1:33,46.5,2343912425577
North Richardhaven,2019-03-03 6:14,18.17,2343912425577
New Shannonberg,2019-02-09 4:01,37.52,2343912425577
New Raymond,2019-05-01 5:16,14.2,2343912425577
Brandonfort,2019-01-02 1:41,49.95,2343912425577
Lake Scott,2019-01-03 17:02,47.97,2343912425577
Nicolechester,2019-05-02 19:37,36.59,2343912425577
East Marymouth,2019-05-01 20:10,13.17,2343912425577
Myersshire,2019-01-25 5:27,35.65,2343912425577
Nicolechester,2019-03-04 3:06,27.67,2343912425577
Davidfurt,2019-01-05 13:42,31.48,2343912425577
Josephside,2019-03-12 19:25,29.47,2343912425577
Myersshire,2019-01-02 16:59,33.62,2343912425577
Sotoville,2019-01-25 6:31,24.13,2343912425577
Veronicaberg,2019-02-02 3:49,26.42,2343912425577
Josephside,2019-01-18 6:31,33.07,2343912425577
Rodriguezview,2019-02-17 14:10,22.76,2343912425577
Lewisland,2019-04-08 19:51,35.16,2343912425577
Sotoville,2019-04-23 20:31,34.87,2343912425577
Davidfurt,2019-01-17 17:58,28.28,2343912425577
Mezachester,2019-01-22 0:59,40.67,2343912425577
Josephside,2019-03-03 19:43,17.39,2343912425577
Mezachester,2019-03-18 2:32,40.81,2343912425577
New Shannonberg,2019-02-26 12:23,16.39,2343912425577
East Marymouth,2019-03-08 4:55,43.79,2343912425577
South Brenda,2019-01-19 0:13,44.36,2343912425577
Colemanland,2019-03-05 4:33,13.39,2343912425577
New Shannonberg,2019-05-03 21:53,34.08,2343912425577
East Aaronbury,2019-03-16 11:15,20.59,2343912425577
East Aaronbury,2019-01-27 9:53,28.56,2343912425577
East Danielview,2019-02-25 3:54,26.33,2343912425577
Barronchester,2019-03-31 6:05,44.24,2343912425577
Mezachester,2019-04-26 3:30,30.75,2343912425577
South Teresa,2019-04-02 4:02,23.78,2343912425577
East Kentstad,2019-03-24 2:53,31.53,2343912425577
Brandonfort,2019-03-19 5:49,45.52,2343912425577
New Shannonberg,2019-05-07 7:08,20.52,2343912425577
Grayville,2019-02-19 19:52,19.52,2343912425577
South Teresa,2019-03-28 4:27,17.5,2343912425577
East Marymouth,2019-03-12 10:46,38.26,2343912425577
Lake Robertside,2019-04-10 3:39,34.14,2343912425577
Colemanland,2019-03-02 2:11,36.81,2343912425577
South Brenda,2019-01-10 0:17,47.52,2343912425577
Lewisland,2019-01-28 11:38,35.6,2343912425577
New Raymond,2019-01-15 12:51,47.01,2343912425577
North Richardhaven,2019-01-01 14:52,31.15,2343912425577
Josephside,2019-04-17 5:45,32.72,2343912425577
Nicolechester,2019-04-05 1:38,19.57,2343912425577
Veronicaberg,2019-01-18 10:33,33.04,2343912425577
Colemanland,2019-02-20 4:19,43.09,2343912425577
Lewishaven,2019-04-20 3:54,21.23,2343912425577
Mezachester,2019-01-06 2:08,39.83,2343912425577
Williamsonville,2019-02-01 17:54,38.9,2343912425577
Josephside,2019-01-17 18:16,35.68,2343912425577
New Olivia,2019-04-17 19:11,30.81,2343912425577
East Marymouth,2019-01-27 12:18,43.06,2343912425577
Lewishaven,2019-04-27 2:28,14.01,2343912425577
North Richardhaven,2019-01-28 23:31,21.85,2343912425577
New Raymond,2019-03-08 17:43,34.45,2343912425577
South Teresa,2019-04-19 7:57,17.27,2343912425577
Lake Ann,2019-05-07 20:40,24.89,2343912425577
West Kimmouth,2019-01-13 20:10,19.47,2343912425577
East Marymouth,2019-04-12 6:51,33.18,2343912425577
North Jeffrey,2019-02-28 8:46,31.14,2343912425577
Myersshire,2019-01-26 11:16,49.22,2343912425577
Williamsonville,2019-01-17 1:26,28.65,2343912425577
Victoriaport,2019-01-20 17:06,38.74,2343912425577
West Hannah,2019-04-19 21:55,24.58,2343912425577
Williamsonville,2019-02-12 17:54,26.49,2343912425577
Lake Omar,2019-04-06 20:29,40.55,2343912425577
East Marymouth,2019-04-02 1:04,20,2343912425577
Brandonfort,2019-04-07 0:42,35.76,2343912425577
Lake Ann,2019-01-15 19:40,28.15,2343912425577
Lake Robertside,2019-01-23 0:24,46.83,2343912425577
Brandonfort,2019-02-06 2:32,35.41,2343912425577
New Olivia,2019-03-27 1:37,34.65,2343912425577
Veronicaberg,2019-01-08 16:01,30.66,2343912425577
New Shannonberg,2019-04-20 3:18,41.85,2343912425577
Grayville,2019-03-14 23:10,25.12,2343912425577
South Teresa,2019-03-12 5:26,23.46,2343912425577
South Brenda,2019-02-19 12:50,29.37,2343912425577
Lewisland,2019-01-07 17:32,17.57,2343912425577
Lake Robertside,2019-02-05 3:17,21.45,2343912425577
West Hannah,2019-02-18 14:27,40.22,2343912425577
West Kimmouth,2019-02-08 21:11,27.93,2343912425577
East Marymouth,2019-02-21 19:36,41.21,2343912425577
Grayville,2019-02-13 6:07,48.59,2343912425577
New Olivia,2019-03-05 22:01,19.21,2343912425577
North Timothy,2019-04-29 23:10,29.39,2343912425577
East Kentstad,2019-01-26 4:48,39.19,2343912425577
East Danielview,2019-04-19 10:36,28.28,2343912425577
Veronicaberg,2019-02-05 20:42,46.91,2343912425577
West Hannah,2019-02-06 20:06,18.33,2343912425577
West Hannah,2019-02-16 20:00,20.35,2343912425577
Port Shane,2019-03-17 5:25,20.74,2343912425577
East Marymouth,2019-03-06 14:00,35.95,2343912425577
Veronicaberg,2019-04-25 18:21,24.51,2343912425577
Lewisland,2019-01-25 11:35,44.61,2343912425577
West Kimmouth,2019-03-16 18:10,35.36,2343912425577
North Timothy,2019-04-20 7:06,46.24,2343912425577
New Olivia,2019-01-27 12:15,46.97,2343912425577
West Hannah,2019-03-25 2:14,40.11,2343912425577
Lake Ann,2019-01-24 6:29,32.31,2343912425577
Myersshire,2019-03-15 8:22,15.71,2343912425577
New Raymond,2019-02-28 7:10,17.09,2343912425577
South Teresa,2019-02-12 2:44,33.19,2343912425577
North Timothy,2019-01-22 2:35,48.45,2343912425577
East Danielview,2019-04-07 6:31,18.98,2343912425577
Lake Scott,2019-01-30 2:27,48.78,2343912425577
Grayville,2019-04-14 21:00,49.85,2343912425577
South Teresa,2019-03-25 1:20,17.99,2343912425577
Lake Robertside,2019-04-01 3:17,28.07,2343912425577
Barronchester,2019-03-02 23:36,36.49,2343912425577
Nicolechester,2019-05-02 19:48,23.06,2343912425577
Lewishaven,2019-01-15 15:04,22.44,2343912425577
Lake Omar,2019-02-26 11:53,12.49,2343912425577
Victoriaport,2019-01-23 19:59,27.09,2343912425577
Williamsonville,2019-03-19 8:30,44.85,2343912425577
South Brenda,2019-01-03 21:29,19.99,2343912425577
New Olivia,2019-01-25 12:12,39.12,2343912425577
New Raymond,2019-05-03 8:35,13.36,2343912425577
West Kimmouth,2019-02-06 0:42,13.59,2343912425577
West Hannah,2019-05-05 7:51,36.08,2343912425577
East Aaronbury,2019-04-19 17:18,29.27,2343912425577
Lewisland,2019-03-10 2:11,40.27,2343912425577
North Timothy,2019-01-14 16:59,15.06,2343912425577
Rodriguezview,2019-02-15 10:47,45.4,2343912425577
North Jeffrey,2019-03-07 2:57,29.34,2343912425577
Josephside,2019-02-22 14:39,16.97,2343912425577
Grayville,2019-01-03 13:04,12.6,2343912425577
West Kimmouth,2019-03-07 22:30,29.43,2343912425577
Davidfurt,2019-03-26 4:20,28.69,2343912425577
South Brenda,2019-01-16 3:08,20.27,2343912425577
North Timothy,2019-01-17 20:12,40.87,2343912425577
North Richardhaven,2019-03-14 0:49,13.09,2343912425577
New Raymond,2019-03-17 4:31,18.09,2343912425577
North Jeffrey,2019-02-28 5:55,46.4,2343912425577
Lake Scott,2019-02-18 1:12,38.47,2343912425577
Colemanland,2019-01-01 0:46,47.74,2343912425577
Lake Robertside,2019-03-27 8:12,29.07,2343912425577
West Hannah,2019-01-27 19:15,22.42,2343912425577
Bethanyland,2019-02-11 17:43,23.06,2343912425577
Bethanyland,2019-05-03 4:50,40.85,2343912425577
New Olivia,2019-04-10 6:25,30.41,2343912425577
North Timothy,2019-02-25 0:01,22.27,2343912425577
West Kimmouth,2019-01-17 9:19,24.22,2343912425577
Lewishaven,2019-03-02 7:48,33.22,2343912425577
Grayville,2019-02-18 10:30,12.55,2343912425577
East Marymouth,2019-05-04 23:18,39.07,2343912425577
Davidfurt,2019-03-15 5:02,48.34,2343912425577
Sotoville,2019-01-01 2:07,24.07,2343912425577
Mezachester,2019-04-29 16:20,28.43,2343912425577
Veronicaberg,2019-01-20 5:00,22.02,2343912425577
Lewishaven,2019-01-02 17:52,20.68,2343912425577
Josephside,2019-03-19 17:33,37.42,2343912425577
West Kimmouth,2019-04-05 11:36,28.07,2343912425577
New Raymond,2019-03-06 17:11,15.53,2343912425577
Barronchester,2019-04-07 14:43,21.95,2343912425577
South Teresa,2019-02-24 16:51,48.8,2343912425577
Lake Robertside,2019-01-14 19:24,21.46,2343912425577
Josephside,2019-02-07 20:52,15.98,2343912425577
West Hannah,2019-02-17 17:21,12.6,2343912425577
South Brenda,2019-03-23 2:01,40.53,2343912425577
Williamsonville,2019-02-19 7:48,22.23,2343912425577
New Raymond,2019-01-07 10:02,28.74,2343912425577
Brandonfort,2019-01-11 16:25,37.35,2343912425577
Colemanland,2019-02-21 22:04,30.97,2343912425577
South Teresa,2019-04-19 20:01,34.93,2343912425577
Myersshire,2019-03-25 8:26,18.16,2343912425577
East Danielview,2019-03-02 2:47,14.32,2343912425577
West Hannah,2019-04-23 4:56,47.08,2343912425577
Nicolechester,2019-01-07 10:41,27.44,2343912425577
Barronchester,2019-02-18 18:35,42.32,2343912425577
North Timothy,2019-05-07 14:00,26.3,2343912425577
East Aaronbury,2019-04-08 18:59,21.29,2343912425577
Bethanyland,2019-03-26 18:27,24.27,2343912425577
East Danielview,2019-05-03 18:09,48.24,2343912425577
New Olivia,2019-01-03 9:58,38.31,2343912425577
Rodriguezview,2019-01-09 11:55,29.19,2343912425577
Victoriaport,2019-02-27 17:13,44.91,2343912425577
North Jeffrey,2019-01-23 23:42,27.11,2343912425577
New Olivia,2019-02-06 20:39,13.03,2343912425577
East Danielview,2019-02-28 20:26,42.71,2343912425577
Bethanyland,2019-02-18 9:31,38.8,2343912425577
Colemanland,2019-02-01 20:59,16.11,2343912425577
Grayville,2019-02-26 12:59,12.64,2343912425577
Nicolechester,2019-03-14 1:22,47.93,2343912425577
Bethanyland,2019-02-03 5:47,22.82,2343912425577
Nicolechester,2019-01-12 22:48,30.79,2343912425577
Port Shane,2019-04-24 10:06,45.92,2343912425577
Brandonfort,2019-05-03 2:01,41.62,2343912425577
West Kimmouth,2019-04-15 19:22,27.16,2343912425577
Williamsonville,2019-01-30 5:20,36.81,2343912425577
Josephside,2019-04-02 12:23,49.33,2343912425577
Josephside,2019-02-17 23:01,38.24,2343912425577
Mezachester,2019-04-01 0:02,24.4,2343912425577
Josephside,2019-01-18 10:21,14.75,2343912425577
North Richardhaven,2019-04-04 21:05,23.79,2343912425577
Bethanyland,2019-02-08 19:50,28.27,2343912425577
Lake Scott,2019-01-24 19:21,47.83,2343912425577
East Danielview,2019-02-19 4:44,31.72,2343912425577
East Aaronbury,2019-02-24 16:37,36.88,2343912425577
Sotoville,2019-03-28 19:16,34.03,2343912425577
Lewishaven,2019-01-18 4:09,32.13,2343912425577
Josephside,2019-04-01 3:46,23.73,2343912425577
Nicolechester,2019-02-04 9:41,49.21,2343912425577
Josephside,2019-03-07 2:22,39.17,2343912425577
East Kentstad,2019-05-07 13:29,38.74,2343912425577
Colemanland,2019-02-28 21:02,35.07,2343912425577
Lewishaven,2019-02-22 14:40,20.35,2343912425577
Lake Robertside,2019-04-02 8:53,21.31,2343912425577
Lake Scott,2019-03-16 23:48,28.99,2343912425577
Josephside,2019-05-02 15:30,21.33,2343912425577
South Brenda,2019-02-19 18:08,45.55,2343912425577
Williamsonville,2019-01-14 7:33,40.72,2343912425577
Colemanland,2019-02-26 17:44,32.7,2343912425577
New Olivia,2019-03-19 0:04,33.43,2343912425577
Lake Robertside,2019-03-12 6:05,31.23,2343912425577
Rodriguezview,2019-05-01 9:45,26.92,2343912425577
Brandonfort,2019-03-26 19:35,19.22,2343912425577
Victoriaport,2019-02-24 7:58,45.66,2343912425577
North Richardhaven,2019-01-20 5:13,20.89,2343912425577
Colemanland,2019-04-29 7:09,34.77,2343912425577
Williamsonville,2019-04-04 3:48,18.77,2343912425577
Barronchester,2019-03-06 6:36,46.07,2343912425577
Lewisland,2019-02-27 18:56,36.26,2343912425577
New Raymond,2019-03-07 17:57,26.55,2343912425577
South Brenda,2019-01-01 12:32,25.56,2343912425577
South Brenda,2019-03-21 22:45,49.59,2343912425577
North Timothy,2019-04-14 18:06,41.17,2343912425577
East Marymouth,2019-05-06 22:39,34.12,2343912425577
Barronchester,2019-03-26 18:27,30.32,2343912425577
Mezachester,2019-02-16 17:34,29.25,2343912425577
East Kentstad,2019-04-19 14:47,44.82,2343912425577
East Marymouth,2019-01-11 2:12,12.21,2343912425577
East Marymouth,2019-02-04 19:03,31.44,2343912425577
New Olivia,2019-02-03 8:51,42.89,2343912425577
North Jeffrey,2019-04-09 20:40,21.2,2343912425577
North Richardhaven,2019-01-19 3:13,41.94,2343912425577
Lake Scott,2019-05-05 5:58,18.48,2343912425577
West Kimmouth,2019-05-01 9:07,23.69,2343912425577
Lewisland,2019-02-21 23:06,23.3,2343912425577
Mezachester,2019-01-13 15:21,23.83,2343912425577
Williamsonville,2019-05-07 19:45,26.11,2343912425577
East Marymouth,2019-04-04 10:59,23.38,2343912425577
Veronicaberg,2019-05-07 13:31,42.48,2343912425577
Lewisland,2019-03-28 1:32,43.77,2343912425577
Lewisland,2019-02-06 20:33,33.22,2343912425577
Josephside,2019-02-24 3:58,40.92,2343912425577
Bethanyland,2019-03-17 20:29,44.81,2343912425577
North Richardhaven,2019-02-07 0:21,12.58,2343912425577
West Kimmouth,2019-03-09 2:23,35.3,2343912425577
Lake Robertside,2019-03-14 19:44,35.79,2343912425577
New Shannonberg,2019-02-18 11:25,21.66,2343912425577
North Jeffrey,2019-01-14 8:29,25.02,2343912425577
Nicolechester,2019-01-08 19:26,26.16,2343912425577
Williamsonville,2019-03-06 3:55,25.69,2343912425577
Colemanland,2019-04-23 17:09,16.1,2343912425577
West Hannah,2019-04-02 16:29,33.41,2343912425577
South Brenda,2019-01-16 13:20,47.66,2343912425577
Grayville,2019-03-05 12:31,14.15,2343912425577
Port Shane,2019-01-28 15:34,45.7,2343912425577
Veronicaberg,2019-02-09 6:55,26.39,2343912425577
North Jeffrey,2019-02-18 20:41,35.03,2343912425577
Nicolechester,2019-02-10 16:40,37.22,2343912425577
Grayville,2019-03-20 5:36,35.34,2343912425577
West Kimmouth,2019-03-29 4:50,34.84,2343912425577
New Raymond,2019-04-08 14:44,46.37,2343912425577
West Kimmouth,2019-01-09 19:41,19.77,2343912425577
Brandonfort,2019-01-10 11:10,40.2,2343912425577
Victoriaport,2019-01-26 8:07,23.94,2343912425577
Port Shane,2019-04-06 11:22,43.21,2343912425577
Brandonfort,2019-03-13 23:19,21.62,2343912425577
North Jeffrey,2019-01-10 19:17,33.85,2343912425577
New Shannonberg,2019-04-20 10:09,46.8,2343912425577
Barronchester,2019-03-20 18:52,35.09,2343912425577
Josephside,2019-04-26 2:02,27.2,2343912425577
Rodriguezview,2019-05-05 20:48,25.19,2343912425577
South Teresa,2019-03-26 8:11,37.29,2343912425577
Port Shane,2019-01-15 18:16,33.95,2343912425577
New Shannonberg,2019-05-02 11:40,13.08,2343912425577
Rodriguezview,2019-04-24 8:08,18.22,2343912425577
Lake Ann,2019-02-16 7:08,39.8,2343912425577
Myersshire,2019-04-15 0:07,32.13,2343912425577
Colemanland,2019-04-22 7:16,31.43,2343912425577
Veronicaberg,2019-01-11 16:25,31.26,2343912425577
Lewishaven,2019-01-20 12:47,35,2343912425577
South Brenda,2019-03-04 1:04,16.6,2343912425577
East Marymouth,2019-01-23 6:04,24.91,2343912425577
Rodriguezview,2019-04-28 0:56,26.61,2343912425577
Grayville,2019-01-07 20:09,34.62,2343912425577
Nicolechester,2019-03-08 15:28,31.71,2343912425577
Lake Scott,2019-05-02 19:14,35.54,2343912425577
Rodriguezview,2019-01-12 2:10,26.41,2343912425577
South Teresa,2019-03-01 13:10,34.24,2343912425577
Lake Scott,2019-01-24 8:27,23.8,2343912425577
South Brenda,2019-01-28 11:55,30.98,2343912425577
South Brenda,2019-01-05 14:49,47.38,2343912425577
Josephside,2019-02-03 14:48,43.39,2343912425577
Myersshire,2019-04-20 4:56,37.15,2343912425577
